,aweme_id,video_id,region,title,cover,origin_cover,play,wmplay,music,play_count,digg_count,comment_count,share_count,download_count,create_time,author_id,author_unique_id,author_nickname,author_avatar,music_info_id,music_info_title,music_info_play,music_info_cover,music_info_author,music_info_original,music_info_duration,music_info_album
0,v10044g50000c6nnrobc77udvo30o8j0,7038983309669567745,JO,#الاردن🇯🇴 #نابلسي #عبسي #فلسطين,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/e29428b9ce934b03b72706907a7dbfc0_1638891018?x-expires=1648645200&x-signature=PgNwFSa2Fgf6KNko%2BUV9F8jY8dU%3D,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/8f83786082424ec69a32e261fb3e8271_1638891017~tplv-tiktokx-360p.jpeg?x-expires=1648645200&x-signature=YVyayDQgvB74CzNExEfjWpzDqaw%3D,https://v16m-default.akamaized.net/9137d565b5d3ff369291cd385b1be2b0/624458f7/video/tos/alisg/tos-alisg-pve-0037c001/811af50112e1449b80978092469bee92/?a=0&br=2026&bt=1013&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=6&er=&ft=sYQCv3zqnz7ThKImzDXq&l=202203300719170102450220150687B397&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzszcmc6ZnJxOTMzODczNEApNjg0PDxpZ2U5NzY1ODg6NmdnbDBzcjRfb2tgLS1kMS1zcy4uYzM2X180Mi4uMGM2Mi46Yw%3D%3D&vl=&vr=,https://v16m-default.akamaized.net/b04b275ba4381d039778aa35cdb04010/624458f7/video/tos/alisg/tos-alisg-pve-0037c001/1395eba76e5245a4b661f237ddee9b07/?a=0&br=2072&bt=1036&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=sYQCv3zqnz7ThKImzDXq&l=202203300719170102450220150687B397&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzszcmc6ZnJxOTMzODczNEApZzgzZmU3NmQzNzg7ZDs1PGdnbDBzcjRfb2tgLS1kMS1zc2I1XzA1YzVgM14tYi5gMS06Yw%3D%3D&vl=&vr=,https://sf16-sg-default.akamaized.net/obj/tiktok-obj/6865616365382863617.mp3,639,55,1,0,0,1638891015,6610700789964881926,.nabulsi,نابلسي の『3BS』,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cc62142d31adaa891d4bce72cb6d5343~c5_300x300.jpeg?x-expires=1648710000&x-signature=M1YlTlrPSWYqJrhXpJLpQ9Sfa8o%3D,6865616519742343937,original sound - sultansüleyman,https://sf16-sg-default.akamaized.net/obj/tiktok-obj/6865616365382863617.mp3,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/032f0ddc6f802f8a49590f2e056708bd.jpeg?x-expires=1648710000&x-signature=jaTXUR0vB4L0u69wK%2Ff1sCwdtrI%3D,sultansüleyman,True,59,
0,v10044g50000c6le1qrc77u5hj6j5ri0,7037684697534713089,JO,#نابلسي #عبسي #الاردن🇯🇴 #ماهركو #ستريمر #😂😂😂😂😂😂😂,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/08121add64d247bfa7883b5181d78bd1_1638588661?x-expires=1648645200&x-signature=q7OqBK1m0Zkf8%2BZL4Jam12Tvs%2BE%3D,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/3d21051591e74d25a16605f8d40f10b9_1638588661~tplv-tiktokx-360p.jpeg?x-expires=1648645200&x-signature=cY6sp7jfPQ1eXSflYwq27pAgMmY%3D,https://v16m-default.akamaized.net/eb652a2c5acb82e36fbd7661c22965a6/624458ec/video/tos/alisg/tos-alisg-pve-0037c001/953e73113d4348a0938bc838565ace1a/?a=0&br=734&bt=367&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=6&er=&ft=sYQCv3zqnz7ThKImzDXq&l=202203300719170102450220150687B397&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3VtbTg6ZnRoOTMzODczNEApODQ0NTNmM2Q6N2RoM2g2NWdmMjNlcjRvLmlgLS1kMS1zcy02L2JeNS42NTReLS0xNDU6Yw%3D%3D&vl=&vr=,https://v16m-default.akamaized.net/e947bf4092a8d742097e0c3936e78e17/624458ec/video/tos/alisg/tos-alisg-pve-0037c001/ed45aa2ff57943aeb64e617c36a110f6/?a=0&br=900&bt=450&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=sYQCv3zqnz7ThKImzDXq&l=202203300719170102450220150687B397&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3VtbTg6ZnRoOTMzODczNEApOjM7ZTU3ZTs1N2VmNzllZWdmMjNlcjRvLmlgLS1kMS1zcy8xYjViNC0uYDIxXzFfMDI6Yw%3D%3D&vl=&vr=,https://sf16-sg-default.akamaized.net/obj/tiktok-obj/7037684664588372737.mp3,2731,177,3,1,5,1638588660,6610700789964881926,.nabulsi,نابلسي の『3BS』,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cc62142d31adaa891d4bce72cb6d5343~c5_300x300.jpeg?x-expires=1648710000&x-signature=M1YlTlrPSWYqJrhXpJLpQ9Sfa8o%3D,7037684654199130881,original sound - نابلسي の『3BS』,https://sf16-sg-default.akamaized.net/obj/tiktok-obj/7037684664588372737.mp3,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/cc62142d31adaa891d4bce72cb6d5343.jpeg?x-expires=1648710000&x-signature=ozE63d1NX9anEnFXLF90WbKlvJY%3D,نابلسي の『3BS』,True,23,
0,v10044g50000c6b0vljc77uckv1e1ko0,7031825303773154562,JO,#😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 #عبووووس🥰🌷😂 #نابلسي #عبسي #نابلسي #ستريمر,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/8063b46fd06244dfa127e62408b544b4_1637224414?x-expires=1648645200&x-signature=kN9fwYegJccfErXot9gmUE210po%3D,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/0ea923e87b2f4e03a4e7d1dedabd7ddc_1637224413~tplv-tiktokx-360p.jpeg?x-expires=1648645200&x-signature=jgC2RB4xyUcsquliqDxnRAm51Ac%3D,https://v16m-default.akamaized.net/4af39eb2407e6c5a0e44ff3a06a98134/624458dd/video/tos/alisg/tos-alisg-pve-0037c001/d904cf0b983c42f1a02fe941f8e4f47c/?a=0&br=974&bt=487&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=6&er=&ft=sYQCv3zqnz7ThKImzDXq&l=202203300719170102450220150687B397&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M25oeWY6Zm8zOTMzODczNEApNGVkNTk6OGU1N2dkOzs0ZmdsLi5ocjRnc19gLS1kMS1zcy0xYV8tYV4vYzBfLTYtXjY6Yw%3D%3D&vl=&vr=,https://v16m-default.akamaized.net/2871b533e36e19d11e07f06f160f76b1/624458dd/video/tos/alisg/tos-alisg-pve-0037c001/dfa87310a00e4c908621115ddefee2e6/?a=0&br=1032&bt=516&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=sYQCv3zqnz7ThKImzDXq&l=202203300719170102450220150687B397&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M25oeWY6Zm8zOTMzODczNEApPDs5MztpZ2VnNzQ8PDkzOGdsLi5ocjRnc19gLS1kMS1zcy81MDZhYC0zL2MyYzVgYmA6Yw%3D%3D&vl=&vr=,https://sf16-sg-default.akamaized.net/obj/tiktok-obj/7031825214250044161.mp3,2364,181,2,1,3,1637224412,6610700789964881926,.nabulsi,نابلسي の『3BS』,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cc62142d31adaa891d4bce72cb6d5343~c5_300x300.jpeg?x-expires=1648710000&x-signature=M1YlTlrPSWYqJrhXpJLpQ9Sfa8o%3D,7031825188417194753,original sound - نابلسي の『3BS』,https://sf16-sg-default.akamaized.net/obj/tiktok-obj/7031825214250044161.mp3,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/cc62142d31adaa891d4bce72cb6d5343.jpeg?x-expires=1648710000&x-signature=ozE63d1NX9anEnFXLF90WbKlvJY%3D,نابلسي の『3BS』,True,8,
0,v10044g50000c6a4orbc77uamlnnk1f0,7031329035804265729,JO,#عبسي #نابلسي #ستريمر #عبووووس🥰🌷😂 #مقودح #لمذا_نحن_هونا,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/dd2ec9d31ab446cfb40128488aff2d52_1637108872?x-expires=1648645200&x-signature=%2BL5Bict5e%2BWiDO6bot8sjj5f1hg%3D,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/a4f907ce323b4f8887894839997ca4e3_1637108871~tplv-tiktokx-360p.jpeg?x-expires=1648645200&x-signature=YvshHgwhkJ952r7jtuQ0g1TuALM%3D,https://v16m-default.akamaized.net/ddb782131b46ef406d0586c1f4eb235b/624458ed/video/tos/alisg/tos-alisg-pve-0037c001/ec0835e53ad94eb4904b33b636cd82af/?a=0&br=2292&bt=1146&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=6&er=&ft=sYQCv3zqnz7ThKImzDXq&l=202203300719170102450220150687B397&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzRxb2Q6ZnU3OTMzODczNEApMzZkMzpnZ2Q4NzVkaDs0NWdjaGtqcjRfbF5gLS1kMS1zczU1Xy9jMi4xLzYzYDEvYzY6Yw%3D%3D&vl=&vr=,https://v16m-default.akamaized.net/ba5ae78196b93c9ea18fa5325b675d0f/624458ed/video/tos/alisg/tos-alisg-pve-0037c001/fde9cf1123ec456295de6fde7d204144/?a=0&br=2264&bt=1132&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=sYQCv3zqnz7ThKImzDXq&l=202203300719170102450220150687B397&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzRxb2Q6ZnU3OTMzODczNEApPDVlZDw4NTszNzxmZzk5ZWdjaGtqcjRfbF5gLS1kMS1zc2JhX2MtNTA0YzE2YC0xYzA6Yw%3D%3D&vl=&vr=,https://sf16-sg-default.akamaized.net/obj/tiktok-obj/7031328845496093442.mp3,2385,111,2,1,0,1637108869,6610700789964881926,.nabulsi,نابلسي の『3BS』,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cc62142d31adaa891d4bce72cb6d5343~c5_300x300.jpeg?x-expires=1648710000&x-signature=M1YlTlrPSWYqJrhXpJLpQ9Sfa8o%3D,7031328890425477889,original sound - نابلسي の『3BS』,https://sf16-sg-default.akamaized.net/obj/tiktok-obj/7031328845496093442.mp3,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/cc62142d31adaa891d4bce72cb6d5343.jpeg?x-expires=1648710000&x-signature=ozE63d1NX9anEnFXLF90WbKlvJY%3D,نابلسي の『3BS』,True,24,
0,v10044g50000c61h6vjc77u22pc095eg,7026481332582632705,JO,#الاردن🇯🇴 #مكس #نابلسي #عبسي #ستريمر #dancewithpubm #اخر#التجهيزات #ماهركو,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/7d342af24c604160bfdc3d0b9daf3cd6_1635980175?x-expires=1648645200&x-signature=P%2FbcHlfQxmiHpwkOTZeWVxx0dVQ%3D,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/b5c2b19b9d1f4dc09f673297e539be71_1635980175~tplv-tiktokx-360p.jpeg?x-expires=1648645200&x-signature=I0ai%2BFMpt2gObF578whWifM9oxw%3D,https://v16m-default.akamaized.net/a94c58f6a906af8b6c271aeab5a90ea0/624458ea/video/tos/alisg/tos-alisg-pve-0037c001/69c52c4eb87b4076993dc21fd3409385/?a=0&br=4866&bt=2433&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=6&er=&ft=sYQCv3zqnz7ThKImzDXq&l=202203300719170102450220150687B397&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajgzczU6ZnlrOTMzODczNEApNTxpO2Y3ODs8N2k6NWk4ZWdiNmAvcjRnMy5gLS1kMS1zczIzMi8uNV8yYGJiYzJiYjA6Yw%3D%3D&vl=&vr=,https://v16m-default.akamaized.net/611338d1a6e0574dbe519dc6089e468f/624458ea/video/tos/alisg/tos-alisg-pve-0037c001/faae90d79e8f42ad884503fcdd50509f/?a=0&br=4880&bt=2440&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=sYQCv3zqnz7ThKImzDXq&l=202203300719170102450220150687B397&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajgzczU6ZnlrOTMzODczNEApZDk5Nzw5OGVmN2VpOjo1PGdiNmAvcjRnMy5gLS1kMS1zczReNGMtYi4uYGBiMTUtM2E6Yw%3D%3D&vl=&vr=,https://sf16-sg-default.akamaized.net/obj/tiktok-obj/7026481210553551618.mp3,1857,170,4,2,1,1635980173,6610700789964881926,.nabulsi,نابلسي の『3BS』,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cc62142d31adaa891d4bce72cb6d5343~c5_300x300.jpeg?x-expires=1648710000&x-signature=M1YlTlrPSWYqJrhXpJLpQ9Sfa8o%3D,7026481159815105281,original sound - نابلسي の『3BS』,https://sf16-sg-default.akamaized.net/obj/tiktok-obj/7026481210553551618.mp3,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/cc62142d31adaa891d4bce72cb6d5343.jpeg?x-expires=1648710000&x-signature=ozE63d1NX9anEnFXLF90WbKlvJY%3D,نابلسي の『3BS』,True,21,
0,v10044g50000c5ojcrjc77u2ecn1vd6g,7021453158517968129,JO,😂😂😂😂😂😂😂😂,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/2c48801e73d542839722ed1d80f1963c_1634809461?x-expires=1648645200&x-signature=SBkHy4mm2Fjiq1lmXgJLuYQUA3Y%3D,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/81d03d9962b64c1cb0ac1306938b5c52_1634809461~tplv-tiktokx-360p.jpeg?x-expires=1648645200&x-signature=XL2hj85jCUZmsbnu3SyND4cmFlc%3D,https://v16m-default.akamaized.net/ee568c8ab05d057013a54fda044decbd/624458dd/video/tos/alisg/tos-alisg-pve-0037c001/4a5488698fd4437e9c9e8466bd5cbee3/?a=0&br=3472&bt=1736&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=6&er=&ft=sYQCv3zqnz7ThKImzDXq&l=202203300719170102450220150687B397&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amc0ZjU6ZnVtODMzODczNEApZDczaTg1OTxnN2Y7M2k5aGczc2ticjRnYGxgLS1kMS1zc15iMjIyLzNfX2IvMmMxLy06Yw%3D%3D&vl=&vr=,https://v16m-default.akamaized.net/dcb953b8293aa2273d67beb9dde6ddbf/624458dd/video/tos/alisg/tos-alisg-pve-0037c001/b11bb17b2b3b441785f19d9c4ed8eaba/?a=0&br=2728&bt=1364&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=sYQCv3zqnz7ThKImzDXq&l=202203300719170102450220150687B397&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amc0ZjU6ZnVtODMzODczNEApaDRoOTVpZmU1Nzk4ZWg7Z2czc2ticjRnYGxgLS1kMS1zczAuYzQtNTJgMmEyMWA2XmE6Yw%3D%3D&vl=&vr=,https://sf16-sg-default.akamaized.net/obj/tiktok-obj/7013445323033365250.mp3,2644,204,9,0,8,1634809459,6610700789964881926,.nabulsi,نابلسي の『3BS』,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cc62142d31adaa891d4bce72cb6d5343~c5_300x300.jpeg?x-expires=1648710000&x-signature=M1YlTlrPSWYqJrhXpJLpQ9Sfa8o%3D,7013445342876158721,original sound - اوتلو,https://sf16-sg-default.akamaized.net/obj/tiktok-obj/7013445323033365250.mp3,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/3178bb3e13db20c523853645858a45a8.jpeg?x-expires=1648710000&x-signature=lfsCHLCCxB07D1grOgdFUNJvSEg%3D,اوتلو,True,8,
0,v10044g50000c5lc1fbc77udoqdesu80,7019634905114086658,JO,ولك اسطوووره🥰@badr_amen6 #نابلسي #عبسي #ستريمر,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/37236867dfac41daa1830bac7507b5ca_1634386115?x-expires=1648645200&x-signature=2zR6R6hiIuN3dFi%2Fdm7mkFrhbu0%3D,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/89c18d62586745f09606ba9bac1ce65c_1634386115~tplv-tiktokx-360p.jpeg?x-expires=1648645200&x-signature=QcOhUPDPI4J7dlyp9fFMV1rKChw%3D,https://v16m-default.akamaized.net/a8e3662de01e59fc79aae44cad5f7453/62445909/video/tos/alisg/tos-alisg-pve-0037c001/5536735f3b2a404ea6c2b8a7c25f8cb2/?a=0&br=914&bt=457&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=6&er=&ft=sYQCv3zqnz7ThKImzDXq&l=202203300719170102450220150687B397&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3hodGc6ZmlmODMzODczNEApOzhpZzVkZ2Q6NzQzaTQ8Omc1cGFscjRfLmlgLS1kMS1zc15jLV5eM19hYy1fMi0xMmE6Yw%3D%3D&vl=&vr=,https://v16m-default.akamaized.net/435252b585db4c44c3403de7aa1b1599/62445909/video/tos/alisg/tos-alisg-pve-0037c001/30ed590e42804cd98fd3d6f860f626d8/?a=0&br=928&bt=464&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=sYQCv3zqnz7ThKImzDXq&l=202203300719170102450220150687B397&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3hodGc6ZmlmODMzODczNEApOzw2aTU0NzxnN2Q7NDg3NWc1cGFscjRfLmlgLS1kMS1zczExNV4zLTQ1MTAzLzMyXjE6Yw%3D%3D&vl=&vr=,https://sf16-sg-default.akamaized.net/obj/tiktok-obj/7019634828119149314.mp3,887,45,2,3,0,1634386114,6610700789964881926,.nabulsi,نابلسي の『3BS』,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cc62142d31adaa891d4bce72cb6d5343~c5_300x300.jpeg?x-expires=1648710000&x-signature=M1YlTlrPSWYqJrhXpJLpQ9Sfa8o%3D,7019634834918148865,original sound - نابلسي の『3BS』,https://sf16-sg-default.akamaized.net/obj/tiktok-obj/7019634828119149314.mp3,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/cc62142d31adaa891d4bce72cb6d5343.jpeg?x-expires=1648710000&x-signature=ozE63d1NX9anEnFXLF90WbKlvJY%3D,نابلسي の『3BS』,True,52,
0,v10044g50000c5c5sabc77u94vn4c12g,7014460129458277634,JO,#الاردن🇯🇴_فلسطين #لداني #عبسي #نابلسي #ladaaneلادئاني #طلعونا #عز_يامال_العز #سوريا #ستريمر #مقودح,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/22fadec230af4e1383de7f526993e1be_1633181270?x-expires=1648645200&x-signature=bXnxA%2BWJf1M5tXri7D3ljZOxKng%3D,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/2e16b0a207bc48a7aed5ec4494a80bd8_1633181270~tplv-tiktokx-360p.jpeg?x-expires=1648645200&x-signature=0mvwb2cGdhOSVzlaq%2FkAhZ3xaxE%3D,https://v16m-default.akamaized.net/f12bea953e8c23df2e64686e7ad87d92/624458f5/video/tos/alisg/tos-alisg-pve-0037c001/f3307653557242dc9b012668112c30c2/?a=0&br=1606&bt=803&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=6&er=&ft=sYQCv3zqnz7ThKImzDXq&l=202203300719170102450220150687B397&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajQ3eTw6ZmQ4ODMzODczNEApNDxnODU7aGRnNzlmMzZkM2cvYGsxcjRfcGBgLS1kMS1zcy0uMDBjNDNjYS9fNl5iX2E6Yw%3D%3D&vl=&vr=,https://v16m-default.akamaized.net/5ca013468e6493bd26b50d67bd7a6bec/624458f5/video/tos/alisg/tos-alisg-pve-0037c001/1d000d53147f4d9b93bf82543b0533b1/?a=0&br=1630&bt=815&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=sYQCv3zqnz7ThKImzDXq&l=202203300719170102450220150687B397&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajQ3eTw6ZmQ4ODMzODczNEApNjQ7aDgzOTs7N2k0Zzg6O2cvYGsxcjRfcGBgLS1kMS1zc2E1LS42My9jNjMxMV8xX146Yw%3D%3D&vl=&vr=,https://sf16-sg-default.akamaized.net/obj/tiktok-obj/7014460069085793025.mp3,2786,170,6,9,1,1633181268,6610700789964881926,.nabulsi,نابلسي の『3BS』,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cc62142d31adaa891d4bce72cb6d5343~c5_300x300.jpeg?x-expires=1648710000&x-signature=M1YlTlrPSWYqJrhXpJLpQ9Sfa8o%3D,7014460090191186689,original sound - نابلسي の『3BS』,https://sf16-sg-default.akamaized.net/obj/tiktok-obj/7014460069085793025.mp3,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/cc62142d31adaa891d4bce72cb6d5343.jpeg?x-expires=1648710000&x-signature=ozE63d1NX9anEnFXLF90WbKlvJY%3D,نابلسي の『3BS』,True,32,
0,v10044g50000c5a8tdjc77u80cjn7cd0,7013387712698879234,JO,#✌🏻 #عبسي #ستريمر #نابلسي #dancewithpubm #مقودح #زيوس,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/6b0ef82121e949988385dc20bca69317_1632931578?x-expires=1648645200&x-signature=w7fe4r1YBvMjz2PvIxqzt2qlcN4%3D,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/845e2e89b48941a3ab9001863cd82537_1632931578~tplv-tiktokx-360p.jpeg?x-expires=1648645200&x-signature=iIxtkI53BpkxZ%2Fz4ZIM0KcWIQzw%3D,https://v16m-default.akamaized.net/cde7f0dbb721a9c7603611ceb4a54923/624458e0/video/tos/alisg/tos-alisg-pve-0037c001/baeb07b95b5d43c999e213f9bd28f660/?a=0&br=2724&bt=1362&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=6&er=&ft=sYQCv3zqnz7ThKImzDXq&l=202203300719170102450220150687B397&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2ZxZjs6Zmc7ODMzODczNEApNmZkZDw7OWRkNzpoOTw8PGdhNGctcjRncV5gLS1kMS1zc2JiXmE0XzVfNDExXzU2NS06Yw%3D%3D&vl=&vr=,https://v16m-default.akamaized.net/6b70bccb532cdcd9e979e42826cbfc5d/624458e0/video/tos/alisg/tos-alisg-pve-0037c001/a5cf113755ba41ef98b035f378ee28df/?a=0&br=2626&bt=1313&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=sYQCv3zqnz7ThKImzDXq&l=202203300719170102450220150687B397&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2ZxZjs6Zmc7ODMzODczNEApNTU7OWlkOGQ7N2k5OmY3ZGdhNGctcjRncV5gLS1kMS1zczYyMzE2NV4xYl5jNTJhXmM6Yw%3D%3D&vl=&vr=,https://sf16-sg-default.akamaized.net/obj/tiktok-obj/7012905788432255746.mp3,2085,124,7,0,2,1632931576,6610700789964881926,.nabulsi,نابلسي の『3BS』,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cc62142d31adaa891d4bce72cb6d5343~c5_300x300.jpeg?x-expires=1648710000&x-signature=M1YlTlrPSWYqJrhXpJLpQ9Sfa8o%3D,7012905907562564354,original sound - ⚔️CeDDuMجدوم⚔️,https://sf16-sg-default.akamaized.net/obj/tiktok-obj/7012905788432255746.mp3,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/2a374056f7e265601f836c7d66ea19a6.jpeg?x-expires=1648710000&x-signature=smIWltvfpxJJGKyFNPoQPG42iSQ%3D,⚔️CeDDuMجدوم⚔️,True,14,
0,v10044g50000c58aaqjc77ualrkv3k4g,7012286983116573953,JO,#الاردن🇯🇴 #نابلسي #nabulsi #نابلسي #مقودح #مقودح #السعودية🇸🇦 #محمد #عبسي #عبسي #عبسي #✌🏻 #dancewithpubm,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/915b3215516943b0b0e4e1cd235ae52f_1632675295?x-expires=1648645200&x-signature=D0xz69J0rJnr2IDRJEwVV0sH%2BP0%3D,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/982fccf11f3542038a33f4a7833b7711_1632675294~tplv-tiktokx-360p.jpeg?x-expires=1648645200&x-signature=ZKFimb6wXfSz%2BVzJAe5e70SfoI4%3D,https://v16m-default.akamaized.net/96077194e8a7da68d04914110b2df9ba/624458fa/video/tos/alisg/tos-alisg-pve-0037c001/952ff1b2ef0646dea7b0a4c9c226b9b4/?a=0&br=300&bt=150&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=6&er=&ft=sYQCv3zqnz7ThKImzDXq&l=202203300719170102450220150687B397&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=am55dWQ6ZnRkODMzODczNEApaTVmaWk8Ojs4N2Q2ZmRpZ2cxMGhpcjRnXjVgLS1kMS1zczUyNTJjNTQwMzZgMTBhM186Yw%3D%3D&vl=&vr=,https://v16m-default.akamaized.net/c48c5776953557269b494c589e5cbb0d/624458fa/video/tos/alisg/tos-alisg-pve-0037c001/5b8fc196d3624c849455e45fa0e34b7b/?a=0&br=524&bt=262&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=sYQCv3zqnz7ThKImzDXq&l=202203300719170102450220150687B397&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=am55dWQ6ZnRkODMzODczNEApPDhnZ2hpaGRmNzhoMzc4M2cxMGhpcjRnXjVgLS1kMS1zczQ0YDEyNDAxLjAxM2EvLTM6Yw%3D%3D&vl=&vr=,https://sf16-sg-default.akamaized.net/obj/tiktok-obj/7012286883506047745.mp3,2338,139,8,2,5,1632675293,6610700789964881926,.nabulsi,نابلسي の『3BS』,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cc62142d31adaa891d4bce72cb6d5343~c5_300x300.jpeg?x-expires=1648710000&x-signature=M1YlTlrPSWYqJrhXpJLpQ9Sfa8o%3D,7012286913230932737,original sound - نابلسي の『3BS』,https://sf16-sg-default.akamaized.net/obj/tiktok-obj/7012286883506047745.mp3,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/cc62142d31adaa891d4bce72cb6d5343.jpeg?x-expires=1648710000&x-signature=ozE63d1NX9anEnFXLF90WbKlvJY%3D,نابلسي の『3BS』,True,37,
